song_id,track_id,genre,file_name,relative_path,archive_path
481,TRSRFDA12903CDF522,Metal,TRSRFDA12903CDF522__8dd5a9399dec8273e2ea8074149eab4a.mid,data/raw/lakh/selected_midi/Metal/TRSRFDA12903CDF522__8dd5a9399dec8273e2ea8074149eab4a.mid,lmd_matched/S/R/F/TRSRFDA12903CDF522/8dd5a9399dec8273e2ea8074149eab4a.mid
482,TRTXPIN128F4259F77,Metal,TRTXPIN128F4259F77__6133bb5ee5ad463efcba35b0dd90f875.mid,data/raw/lakh/selected_midi/Metal/TRTXPIN128F4259F77__6133bb5ee5ad463efcba35b0dd90f875.mid,lmd_matched/T/X/P/TRTXPIN128F4259F77/6133bb5ee5ad463efcba35b0dd90f875.mid
483,TRUPDNU128F147CBE9,Metal,TRUPDNU128F147CBE9__5d51c41b4624fa841767adc3ed638f9a.mid,data/raw/lakh/selected_midi/Metal/TRUPDNU128F147CBE9__5d51c41b4624fa841767adc3ed638f9a.mid,lmd_matched/U/P/D/TRUPDNU128F147CBE9/5d51c41b4624fa841767adc3ed638f9a.mid
484,TRUWSAA128F1467116,Metal,TRUWSAA128F1467116__5f14b5e0994eb16adb79dc4f970b22e8.mid,data/raw/lakh/selected_midi/Metal/TRUWSAA128F1467116__5f14b5e0994eb16adb79dc4f970b22e8.mid,lmd_matched/U/W/S/TRUWSAA128F1467116/5f14b5e0994eb16adb79dc4f970b22e8.mid
485,TRVXTCC12903CF466C,Metal,TRVXTCC12903CF466C__f6815cca95416af197c83fc99cebeeab.mid,data/raw/lakh/selected_midi/Metal/TRVXTCC12903CF466C__f6815cca95416af197c83fc99cebeeab.mid,lmd_matched/V/X/T/TRVXTCC12903CF466C/f6815cca95416af197c83fc99cebeeab.mid
486,TRWARNV128F429125C,Metal,TRWARNV128F429125C__9cfea726c054c26f8f9cb8b316b19973.mid,data/raw/lakh/selected_midi/Metal/TRWARNV128F429125C__9cfea726c054c26f8f9cb8b316b19973.mid,lmd_matched/W/A/R/TRWARNV128F429125C/9cfea726c054c26f8f9cb8b316b19973.mid
487,TRWXCEB12903CEDDB0,Metal,TRWXCEB12903CEDDB0__28ef521a47fc6b176a8bf2b6f427726a.mid,data/raw/lakh/selected_midi/Metal/TRWXCEB12903CEDDB0__28ef521a47fc6b176a8bf2b6f427726a.mid,lmd_matched/W/X/C/TRWXCEB12903CEDDB0/28ef521a47fc6b176a8bf2b6f427726a.mid
488,TRXJNNB128F92F990E,Metal,TRXJNNB128F92F990E__8e74ff7d2203ee8bad114767a09f8948.mid,data/raw/lakh/selected_midi/Metal/TRXJNNB128F92F990E__8e74ff7d2203ee8bad114767a09f8948.mid,lmd_matched/X/J/N/TRXJNNB128F92F990E/8e74ff7d2203ee8bad114767a09f8948.mid
489,TRZJZZA128F4257620,Metal,TRZJZZA128F4257620__ada83eabe14d897d0cd695a54484f2f4.mid,data/raw/lakh/selected_midi/Metal/TRZJZZA128F4257620__ada83eabe14d897d0cd695a54484f2f4.mid,lmd_matched/Z/J/Z/TRZJZZA128F4257620/ada83eabe14d897d0cd695a54484f2f4.mid
490,TRZXCAI12903CDF52F,Metal,TRZXCAI12903CDF52F__392b132f5a24410123fbc6b7dd727861.mid,data/raw/lakh/selected_midi/Metal/TRZXCAI12903CDF52F__392b132f5a24410123fbc6b7dd727861.mid,lmd_matched/Z/X/C/TRZXCAI12903CDF52F/392b132f5a24410123fbc6b7dd727861.mid
491,TRAJGDN128F1453AC3,New Age,TRAJGDN128F1453AC3__5e54a090170323a5a3d5c50e33fd2ee8.mid,data/raw/lakh/selected_midi/New Age/TRAJGDN128F1453AC3__5e54a090170323a5a3d5c50e33fd2ee8.mid,lmd_matched/A/J/G/TRAJGDN128F1453AC3/5e54a090170323a5a3d5c50e33fd2ee8.mid
492,TRALLDB128F92FBE05,New Age,TRALLDB128F92FBE05__a7f5002ab3c3c979d3e2687d7f96dbde.mid,data/raw/lakh/selected_midi/New Age/TRALLDB128F92FBE05__a7f5002ab3c3c979d3e2687d7f96dbde.mid,lmd_matched/A/L/L/TRALLDB128F92FBE05/a7f5002ab3c3c979d3e2687d7f96dbde.mid
493,TRALZWG128F4295F71,New Age,TRALZWG128F4295F71__a81b8124081f8dbb5bfb19e54c3f6ec1.mid,data/raw/lakh/selected_midi/New Age/TRALZWG128F4295F71__a81b8124081f8dbb5bfb19e54c3f6ec1.mid,lmd_matched/A/L/Z/TRALZWG128F4295F71/a81b8124081f8dbb5bfb19e54c3f6ec1.mid
494,TRAPXAZ12903CE8711,New Age,TRAPXAZ12903CE8711__298e7fb27f9fd911dc1f5f890fa05a1b.mid,data/raw/lakh/selected_midi/New Age/TRAPXAZ12903CE8711__298e7fb27f9fd911dc1f5f890fa05a1b.mid,lmd_matched/A/P/X/TRAPXAZ12903CE8711/298e7fb27f9fd911dc1f5f890fa05a1b.mid
495,TRAVOZJ128F1453A98,New Age,TRAVOZJ128F1453A98__ca61cf140448893743b4eed04ff10725.mid,data/raw/lakh/selected_midi/New Age/TRAVOZJ128F1453A98__ca61cf140448893743b4eed04ff10725.mid,lmd_matched/A/V/O/TRAVOZJ128F1453A98/ca61cf140448893743b4eed04ff10725.mid
496,TRBMCEO128F934BC1E,New Age,TRBMCEO128F934BC1E__35dcccf44e30801cef031d6f0121b698.mid,data/raw/lakh/selected_midi/New Age/TRBMCEO128F934BC1E__35dcccf44e30801cef031d6f0121b698.mid,lmd_matched/B/M/C/TRBMCEO128F934BC1E/35dcccf44e30801cef031d6f0121b698.mid
497,TRCMHIZ128F93149EE,New Age,TRCMHIZ128F93149EE__0b855fcc57d9b5f1784c614a1d764766.mid,data/raw/lakh/selected_midi/New Age/TRCMHIZ128F93149EE__0b855fcc57d9b5f1784c614a1d764766.mid,lmd_matched/C/M/H/TRCMHIZ128F93149EE/0b855fcc57d9b5f1784c614a1d764766.mid
498,TRCSMNS128F92CA381,New Age,TRCSMNS128F92CA381__915a018d61f19a83a641250ff75b6366.mid,data/raw/lakh/selected_midi/New Age/TRCSMNS128F92CA381__915a018d61f19a83a641250ff75b6366.mid,lmd_matched/C/S/M/TRCSMNS128F92CA381/915a018d61f19a83a641250ff75b6366.mid
499,TRDBQIA128F9303E32,New Age,TRDBQIA128F9303E32__ff61238332977860aaa35023ca5e0732.mid,data/raw/lakh/selected_midi/New Age/TRDBQIA128F9303E32__ff61238332977860aaa35023ca5e0732.mid,lmd_matched/D/B/Q/TRDBQIA128F9303E32/ff61238332977860aaa35023ca5e0732.mid
500,TRDOKHU128F92F74B2,New Age,TRDOKHU128F92F74B2__857e8574b3b710e680cc1438a6ae676e.mid,data/raw/lakh/selected_midi/New Age/TRDOKHU128F92F74B2__857e8574b3b710e680cc1438a6ae676e.mid,lmd_matched/D/O/K/TRDOKHU128F92F74B2/857e8574b3b710e680cc1438a6ae676e.mid
501,TRDZYDU128F93071CD,New Age,TRDZYDU128F93071CD__b676c0f85404ef785395d846f024760e.mid,data/raw/lakh/selected_midi/New Age/TRDZYDU128F93071CD__b676c0f85404ef785395d846f024760e.mid,lmd_matched/D/Z/Y/TRDZYDU128F93071CD/b676c0f85404ef785395d846f024760e.mid
502,TREIDTI128F14685A0,New Age,TREIDTI128F14685A0__5644cf109b9a28656ee910661291dd0b.mid,data/raw/lakh/selected_midi/New Age/TREIDTI128F14685A0__5644cf109b9a28656ee910661291dd0b.mid,lmd_matched/E/I/D/TREIDTI128F14685A0/5644cf109b9a28656ee910661291dd0b.mid
503,TRERGCW128EF357EBE,New Age,TRERGCW128EF357EBE__d8f98e18b0077fe8773011565ab453e3.mid,data/raw/lakh/selected_midi/New Age/TRERGCW128EF357EBE__d8f98e18b0077fe8773011565ab453e3.mid,lmd_matched/E/R/G/TRERGCW128EF357EBE/d8f98e18b0077fe8773011565ab453e3.mid
504,TREUGGF128F1453A96,New Age,TREUGGF128F1453A96__fcf41d9dc0024d6d4741fc24103939a6.mid,data/raw/lakh/selected_midi/New Age/TREUGGF128F1453A96__fcf41d9dc0024d6d4741fc24103939a6.mid,lmd_matched/E/U/G/TREUGGF128F1453A96/fcf41d9dc0024d6d4741fc24103939a6.mid
505,TRFDSKQ128F423C31F,New Age,TRFDSKQ128F423C31F__9536a3ba574692c26676d12428a9cd27.mid,data/raw/lakh/selected_midi/New Age/TRFDSKQ128F423C31F__9536a3ba574692c26676d12428a9cd27.mid,lmd_matched/F/D/S/TRFDSKQ128F423C31F/9536a3ba574692c26676d12428a9cd27.mid
506,TRFFUOD12903CD2687,New Age,TRFFUOD12903CD2687__a17ad9cfac99f1a88a088d13ebae1a98.mid,data/raw/lakh/selected_midi/New Age/TRFFUOD12903CD2687__a17ad9cfac99f1a88a088d13ebae1a98.mid,lmd_matched/F/F/U/TRFFUOD12903CD2687/a17ad9cfac99f1a88a088d13ebae1a98.mid
507,TRFJZKK12903CDD73E,New Age,TRFJZKK12903CDD73E__0121819a542404c80d5d1dca85e7e353.mid,data/raw/lakh/selected_midi/New Age/TRFJZKK12903CDD73E__0121819a542404c80d5d1dca85e7e353.mid,lmd_matched/F/J/Z/TRFJZKK12903CDD73E/0121819a542404c80d5d1dca85e7e353.mid
508,TRFKLVQ128F428EA92,New Age,TRFKLVQ128F428EA92__d23b6cecf78035e77d0923a975061de4.mid,data/raw/lakh/selected_midi/New Age/TRFKLVQ128F428EA92__d23b6cecf78035e77d0923a975061de4.mid,lmd_matched/F/K/L/TRFKLVQ128F428EA92/d23b6cecf78035e77d0923a975061de4.mid
509,TRFLDTO128F92FBF46,New Age,TRFLDTO128F92FBF46__978885cbccd43c91af7089ebd2648b0f.mid,data/raw/lakh/selected_midi/New Age/TRFLDTO128F92FBF46__978885cbccd43c91af7089ebd2648b0f.mid,lmd_matched/F/L/D/TRFLDTO128F92FBF46/978885cbccd43c91af7089ebd2648b0f.mid
510,TRFNQLC12903CB2622,New Age,TRFNQLC12903CB2622__388ec1bdff88e77c0c7f6da663fcc755.mid,data/raw/lakh/selected_midi/New Age/TRFNQLC12903CB2622__388ec1bdff88e77c0c7f6da663fcc755.mid,lmd_matched/F/N/Q/TRFNQLC12903CB2622/388ec1bdff88e77c0c7f6da663fcc755.mid
511,TRFOKLX128F92FF246,New Age,TRFOKLX128F92FF246__689c4bf6e5302a2f383f335c26b6ab9b.mid,data/raw/lakh/selected_midi/New Age/TRFOKLX128F92FF246__689c4bf6e5302a2f383f335c26b6ab9b.mid,lmd_matched/F/O/K/TRFOKLX128F92FF246/689c4bf6e5302a2f383f335c26b6ab9b.mid
512,TRGCMVF128F423C6AB,New Age,TRGCMVF128F423C6AB__71526e66fee37e54edd6bec1cad5cdd1.mid,data/raw/lakh/selected_midi/New Age/TRGCMVF128F423C6AB__71526e66fee37e54edd6bec1cad5cdd1.mid,lmd_matched/G/C/M/TRGCMVF128F423C6AB/71526e66fee37e54edd6bec1cad5cdd1.mid
513,TRGDCJU128F146859E,New Age,TRGDCJU128F146859E__244df2e298174149c1c47e605ed5415d.mid,data/raw/lakh/selected_midi/New Age/TRGDCJU128F146859E__244df2e298174149c1c47e605ed5415d.mid,lmd_matched/G/D/C/TRGDCJU128F146859E/244df2e298174149c1c47e605ed5415d.mid
514,TRGXWBC12903CD2588,New Age,TRGXWBC12903CD2588__e3eb31c7bfc5546611cc2480a5cab9a8.mid,data/raw/lakh/selected_midi/New Age/TRGXWBC12903CD2588__e3eb31c7bfc5546611cc2480a5cab9a8.mid,lmd_matched/G/X/W/TRGXWBC12903CD2588/e3eb31c7bfc5546611cc2480a5cab9a8.mid
515,TRHBKBE128F42202A8,New Age,TRHBKBE128F42202A8__42bd80493d8c4444f13cfaf0d43e34b9.mid,data/raw/lakh/selected_midi/New Age/TRHBKBE128F42202A8__42bd80493d8c4444f13cfaf0d43e34b9.mid,lmd_matched/H/B/K/TRHBKBE128F42202A8/42bd80493d8c4444f13cfaf0d43e34b9.mid
516,TRIITXF128F147EFD5,New Age,TRIITXF128F147EFD5__1538cccc80a05c9fd8bdb8c388b60bfb.mid,data/raw/lakh/selected_midi/New Age/TRIITXF128F147EFD5__1538cccc80a05c9fd8bdb8c388b60bfb.mid,lmd_matched/I/I/T/TRIITXF128F147EFD5/1538cccc80a05c9fd8bdb8c388b60bfb.mid
517,TRIRCYZ128F423C331,New Age,TRIRCYZ128F423C331__9051e3e3d2b229e353d2680986abe9d3.mid,data/raw/lakh/selected_midi/New Age/TRIRCYZ128F423C331__9051e3e3d2b229e353d2680986abe9d3.mid,lmd_matched/I/R/C/TRIRCYZ128F423C331/9051e3e3d2b229e353d2680986abe9d3.mid
518,TRJAKOA128E0796023,New Age,TRJAKOA128E0796023__1f935c631e3693fc028bafef537e897a.mid,data/raw/lakh/selected_midi/New Age/TRJAKOA128E0796023__1f935c631e3693fc028bafef537e897a.mid,lmd_matched/J/A/K/TRJAKOA128E0796023/1f935c631e3693fc028bafef537e897a.mid
519,TRJLORC128F429596A,New Age,TRJLORC128F429596A__1ccd24d282750698d2902c879dee6efd.mid,data/raw/lakh/selected_midi/New Age/TRJLORC128F429596A__1ccd24d282750698d2902c879dee6efd.mid,lmd_matched/J/L/O/TRJLORC128F429596A/1ccd24d282750698d2902c879dee6efd.mid
520,TRJNSBE128F92F27DB,New Age,TRJNSBE128F92F27DB__888faffc6844f13e0ff299b456033f13.mid,data/raw/lakh/selected_midi/New Age/TRJNSBE128F92F27DB__888faffc6844f13e0ff299b456033f13.mid,lmd_matched/J/N/S/TRJNSBE128F92F27DB/888faffc6844f13e0ff299b456033f13.mid
521,TRJQUWB128F14ADBF7,New Age,TRJQUWB128F14ADBF7__1fd1e7a4bc5ce011d13d74626f841b48.mid,data/raw/lakh/selected_midi/New Age/TRJQUWB128F14ADBF7__1fd1e7a4bc5ce011d13d74626f841b48.mid,lmd_matched/J/Q/U/TRJQUWB128F14ADBF7/1fd1e7a4bc5ce011d13d74626f841b48.mid
522,TRJUVSA128F92F8CE7,New Age,TRJUVSA128F92F8CE7__1c2a7b04cd03aa0c29d525a62f79ead0.mid,data/raw/lakh/selected_midi/New Age/TRJUVSA128F92F8CE7__1c2a7b04cd03aa0c29d525a62f79ead0.mid,lmd_matched/J/U/V/TRJUVSA128F92F8CE7/1c2a7b04cd03aa0c29d525a62f79ead0.mid
523,TRJXYBF128F930EDA8,New Age,TRJXYBF128F930EDA8__ea3c299addf9b94ff4ff3322397697ff.mid,data/raw/lakh/selected_midi/New Age/TRJXYBF128F930EDA8__ea3c299addf9b94ff4ff3322397697ff.mid,lmd_matched/J/X/Y/TRJXYBF128F930EDA8/ea3c299addf9b94ff4ff3322397697ff.mid
524,TRJZWUU128F92EBBBE,New Age,TRJZWUU128F92EBBBE__059df3862859fa201b83cf1fbdcd8c11.mid,data/raw/lakh/selected_midi/New Age/TRJZWUU128F92EBBBE__059df3862859fa201b83cf1fbdcd8c11.mid,lmd_matched/J/Z/W/TRJZWUU128F92EBBBE/059df3862859fa201b83cf1fbdcd8c11.mid
525,TRKESDO128F145A62F,New Age,TRKESDO128F145A62F__b6e81ca85f428f9e5bc367f1a409a0b8.mid,data/raw/lakh/selected_midi/New Age/TRKESDO128F145A62F__b6e81ca85f428f9e5bc367f1a409a0b8.mid,lmd_matched/K/E/S/TRKESDO128F145A62F/b6e81ca85f428f9e5bc367f1a409a0b8.mid
526,TRKWFUQ128F93220F0,New Age,TRKWFUQ128F93220F0__2eafa79e65b9ff8d2028859263f6f4dc.mid,data/raw/lakh/selected_midi/New Age/TRKWFUQ128F93220F0__2eafa79e65b9ff8d2028859263f6f4dc.mid,lmd_matched/K/W/F/TRKWFUQ128F93220F0/2eafa79e65b9ff8d2028859263f6f4dc.mid
527,TRLFQEM128F92F070A,New Age,TRLFQEM128F92F070A__3b409bcbb671ae1eb028f8ff69f3beb1.mid,data/raw/lakh/selected_midi/New Age/TRLFQEM128F92F070A__3b409bcbb671ae1eb028f8ff69f3beb1.mid,lmd_matched/L/F/Q/TRLFQEM128F92F070A/3b409bcbb671ae1eb028f8ff69f3beb1.mid
528,TRLIZGF128F1463E45,New Age,TRLIZGF128F1463E45__2006a102ba58ded810bda52bdbf35eb2.mid,data/raw/lakh/selected_midi/New Age/TRLIZGF128F1463E45__2006a102ba58ded810bda52bdbf35eb2.mid,lmd_matched/L/I/Z/TRLIZGF128F1463E45/2006a102ba58ded810bda52bdbf35eb2.mid
529,TRLQXEX128F92C5769,New Age,TRLQXEX128F92C5769__ffca0861fd3a0d536ebdabdf9853a3fe.mid,data/raw/lakh/selected_midi/New Age/TRLQXEX128F92C5769__ffca0861fd3a0d536ebdabdf9853a3fe.mid,lmd_matched/L/Q/X/TRLQXEX128F92C5769/ffca0861fd3a0d536ebdabdf9853a3fe.mid
530,TRLVFCY128E079509A,New Age,TRLVFCY128E079509A__be8788d05e84ab326be2781e21207380.mid,data/raw/lakh/selected_midi/New Age/TRLVFCY128E079509A__be8788d05e84ab326be2781e21207380.mid,lmd_matched/L/V/F/TRLVFCY128E079509A/be8788d05e84ab326be2781e21207380.mid
531,TRMVAXQ128F4249120,New Age,TRMVAXQ128F4249120__2f3445ec1166187751361d6cfbd11d31.mid,data/raw/lakh/selected_midi/New Age/TRMVAXQ128F4249120__2f3445ec1166187751361d6cfbd11d31.mid,lmd_matched/M/V/A/TRMVAXQ128F4249120/2f3445ec1166187751361d6cfbd11d31.mid
532,TRNAIFM128F1494318,New Age,TRNAIFM128F1494318__15903a46415ec16351499d947791a3a1.mid,data/raw/lakh/selected_midi/New Age/TRNAIFM128F1494318__15903a46415ec16351499d947791a3a1.mid,lmd_matched/N/A/I/TRNAIFM128F1494318/15903a46415ec16351499d947791a3a1.mid
533,TRNBCJG128F4291760,New Age,TRNBCJG128F4291760__1c400411d020c6070b3081b1c75a8036.mid,data/raw/lakh/selected_midi/New Age/TRNBCJG128F4291760__1c400411d020c6070b3081b1c75a8036.mid,lmd_matched/N/B/C/TRNBCJG128F4291760/1c400411d020c6070b3081b1c75a8036.mid
534,TRNPKVP12903CF9F49,New Age,TRNPKVP12903CF9F49__f5142355b38ab326ccec51ae5fcb2e4f.mid,data/raw/lakh/selected_midi/New Age/TRNPKVP12903CF9F49__f5142355b38ab326ccec51ae5fcb2e4f.mid,lmd_matched/N/P/K/TRNPKVP12903CF9F49/f5142355b38ab326ccec51ae5fcb2e4f.mid
535,TRNQCVY128F428A896,New Age,TRNQCVY128F428A896__db21477dc35deca5a93099be2df7939f.mid,data/raw/lakh/selected_midi/New Age/TRNQCVY128F428A896__db21477dc35deca5a93099be2df7939f.mid,lmd_matched/N/Q/C/TRNQCVY128F428A896/db21477dc35deca5a93099be2df7939f.mid
536,TROPBDM128F92D5C2C,New Age,TROPBDM128F92D5C2C__d6731d55eb0969a61c4866beaa01c86f.mid,data/raw/lakh/selected_midi/New Age/TROPBDM128F92D5C2C__d6731d55eb0969a61c4866beaa01c86f.mid,lmd_matched/O/P/B/TROPBDM128F92D5C2C/d6731d55eb0969a61c4866beaa01c86f.mid
537,TROWBLF128F428C288,New Age,TROWBLF128F428C288__b01286cfa5de808fb28b1d732116be34.mid,data/raw/lakh/selected_midi/New Age/TROWBLF128F428C288__b01286cfa5de808fb28b1d732116be34.mid,lmd_matched/O/W/B/TROWBLF128F428C288/b01286cfa5de808fb28b1d732116be34.mid
538,TROWVJX128F4281EBC,New Age,TROWVJX128F4281EBC__c5969e8f63c85fdae94b4245907d17c7.mid,data/raw/lakh/selected_midi/New Age/TROWVJX128F4281EBC__c5969e8f63c85fdae94b4245907d17c7.mid,lmd_matched/O/W/V/TROWVJX128F4281EBC/c5969e8f63c85fdae94b4245907d17c7.mid
539,TRPFGJC128F92F1B49,New Age,TRPFGJC128F92F1B49__a8da2d622ab1eb2859969741cea18396.mid,data/raw/lakh/selected_midi/New Age/TRPFGJC128F92F1B49__a8da2d622ab1eb2859969741cea18396.mid,lmd_matched/P/F/G/TRPFGJC128F92F1B49/a8da2d622ab1eb2859969741cea18396.mid
540,TRPLRVY128F1473EBE,New Age,TRPLRVY128F1473EBE__b49040030f7f4a9edc7ef00d0a15bdcd.mid,data/raw/lakh/selected_midi/New Age/TRPLRVY128F1473EBE__b49040030f7f4a9edc7ef00d0a15bdcd.mid,lmd_matched/P/L/R/TRPLRVY128F1473EBE/b49040030f7f4a9edc7ef00d0a15bdcd.mid
541,TRPOSCB128F42786C2,New Age,TRPOSCB128F42786C2__ca2ecbb66a82da99d88a4a880bcf0476.mid,data/raw/lakh/selected_midi/New Age/TRPOSCB128F42786C2__ca2ecbb66a82da99d88a4a880bcf0476.mid,lmd_matched/P/O/S/TRPOSCB128F42786C2/ca2ecbb66a82da99d88a4a880bcf0476.mid
542,TRPQUNX128F4266393,New Age,TRPQUNX128F4266393__56beb3032efa6fc125e471d183af58ad.mid,data/raw/lakh/selected_midi/New Age/TRPQUNX128F4266393__56beb3032efa6fc125e471d183af58ad.mid,lmd_matched/P/Q/U/TRPQUNX128F4266393/56beb3032efa6fc125e471d183af58ad.mid
543,TRRAIJM128F428059D,New Age,TRRAIJM128F428059D__b0c4582341d2b699d9cd00041207de18.mid,data/raw/lakh/selected_midi/New Age/TRRAIJM128F428059D__b0c4582341d2b699d9cd00041207de18.mid,lmd_matched/R/A/I/TRRAIJM128F428059D/b0c4582341d2b699d9cd00041207de18.mid
544,TRRWZJI128F1475CC1,New Age,TRRWZJI128F1475CC1__9e8e8db6a18cf8b9ba434c94aeece817.mid,data/raw/lakh/selected_midi/New Age/TRRWZJI128F1475CC1__9e8e8db6a18cf8b9ba434c94aeece817.mid,lmd_matched/R/W/Z/TRRWZJI128F1475CC1/9e8e8db6a18cf8b9ba434c94aeece817.mid
545,TRSBSZA12903CDBC37,New Age,TRSBSZA12903CDBC37__67b01b2c08150c72ace177a0176ea4ad.mid,data/raw/lakh/selected_midi/New Age/TRSBSZA12903CDBC37__67b01b2c08150c72ace177a0176ea4ad.mid,lmd_matched/S/B/S/TRSBSZA12903CDBC37/67b01b2c08150c72ace177a0176ea4ad.mid
546,TRSPBRV128F428B6F4,New Age,TRSPBRV128F428B6F4__6f15be4ed0290905b4b211056b8e0bfb.mid,data/raw/lakh/selected_midi/New Age/TRSPBRV128F428B6F4__6f15be4ed0290905b4b211056b8e0bfb.mid,lmd_matched/S/P/B/TRSPBRV128F428B6F4/6f15be4ed0290905b4b211056b8e0bfb.mid
547,TRTFYJD128F1453A94,New Age,TRTFYJD128F1453A94__2395d23dfdb709e1ffcd7c2c8ae630eb.mid,data/raw/lakh/selected_midi/New Age/TRTFYJD128F1453A94__2395d23dfdb709e1ffcd7c2c8ae630eb.mid,lmd_matched/T/F/Y/TRTFYJD128F1453A94/2395d23dfdb709e1ffcd7c2c8ae630eb.mid
548,TRTWCPN128E07935CD,New Age,TRTWCPN128E07935CD__b15d0ddcd702485128fcaff6471db896.mid,data/raw/lakh/selected_midi/New Age/TRTWCPN128E07935CD__b15d0ddcd702485128fcaff6471db896.mid,lmd_matched/T/W/C/TRTWCPN128E07935CD/b15d0ddcd702485128fcaff6471db896.mid
549,TRUBSZM128F422ABDE,New Age,TRUBSZM128F422ABDE__19ac82bb591ed7a30609c3dc3692c698.mid,data/raw/lakh/selected_midi/New Age/TRUBSZM128F422ABDE__19ac82bb591ed7a30609c3dc3692c698.mid,lmd_matched/U/B/S/TRUBSZM128F422ABDE/19ac82bb591ed7a30609c3dc3692c698.mid
550,TRUEXUA128F1453AC4,New Age,TRUEXUA128F1453AC4__679f2606b0b6ffd1844bd9d6e620aa85.mid,data/raw/lakh/selected_midi/New Age/TRUEXUA128F1453AC4__679f2606b0b6ffd1844bd9d6e620aa85.mid,lmd_matched/U/E/X/TRUEXUA128F1453AC4/679f2606b0b6ffd1844bd9d6e620aa85.mid
551,TRUKSSQ128F145A712,New Age,TRUKSSQ128F145A712__cbec8ff8b317ecfb89c9b9ae5de76cc6.mid,data/raw/lakh/selected_midi/New Age/TRUKSSQ128F145A712__cbec8ff8b317ecfb89c9b9ae5de76cc6.mid,lmd_matched/U/K/S/TRUKSSQ128F145A712/cbec8ff8b317ecfb89c9b9ae5de76cc6.mid
552,TRUVEUB12903CDD741,New Age,TRUVEUB12903CDD741__8a48e1849ecb3f17cff933f10fe9d70f.mid,data/raw/lakh/selected_midi/New Age/TRUVEUB12903CDD741__8a48e1849ecb3f17cff933f10fe9d70f.mid,lmd_matched/U/V/E/TRUVEUB12903CDD741/8a48e1849ecb3f17cff933f10fe9d70f.mid
553,TRVLEST128E078BB53,New Age,TRVLEST128E078BB53__9a3a1e76149598ab79c1b8f62d5d3264.mid,data/raw/lakh/selected_midi/New Age/TRVLEST128E078BB53__9a3a1e76149598ab79c1b8f62d5d3264.mid,lmd_matched/V/L/E/TRVLEST128E078BB53/9a3a1e76149598ab79c1b8f62d5d3264.mid
554,TRWDUUK128F1453ABD,New Age,TRWDUUK128F1453ABD__de5a29b8457ed3eecd45dc2d60b09e73.mid,data/raw/lakh/selected_midi/New Age/TRWDUUK128F1453ABD__de5a29b8457ed3eecd45dc2d60b09e73.mid,lmd_matched/W/D/U/TRWDUUK128F1453ABD/de5a29b8457ed3eecd45dc2d60b09e73.mid
555,TRWEWWW128F4285E21,New Age,TRWEWWW128F4285E21__88ef6c09f086132d4917de9502f16b69.mid,data/raw/lakh/selected_midi/New Age/TRWEWWW128F4285E21__88ef6c09f086132d4917de9502f16b69.mid,lmd_matched/W/E/W/TRWEWWW128F4285E21/88ef6c09f086132d4917de9502f16b69.mid
556,TRWUYHK128F1480FF9,New Age,TRWUYHK128F1480FF9__da1b33c9c55b555f81cc6dd144ce67b6.mid,data/raw/lakh/selected_midi/New Age/TRWUYHK128F1480FF9__da1b33c9c55b555f81cc6dd144ce67b6.mid,lmd_matched/W/U/Y/TRWUYHK128F1480FF9/da1b33c9c55b555f81cc6dd144ce67b6.mid
557,TRYNHSE12903CBF477,New Age,TRYNHSE12903CBF477__7384579731808f12b3ecd2febd76cf33.mid,data/raw/lakh/selected_midi/New Age/TRYNHSE12903CBF477__7384579731808f12b3ecd2febd76cf33.mid,lmd_matched/Y/N/H/TRYNHSE12903CBF477/7384579731808f12b3ecd2febd76cf33.mid
558,TRYPSTX128F428902A,New Age,TRYPSTX128F428902A__32fdb422c3216bf8f400db65d54ef4e4.mid,data/raw/lakh/selected_midi/New Age/TRYPSTX128F428902A__32fdb422c3216bf8f400db65d54ef4e4.mid,lmd_matched/Y/P/S/TRYPSTX128F428902A/32fdb422c3216bf8f400db65d54ef4e4.mid
559,TRYQQFZ128F422ABE7,New Age,TRYQQFZ128F422ABE7__fce8de10f95c3d72cf9dec913b24de0d.mid,data/raw/lakh/selected_midi/New Age/TRYQQFZ128F422ABE7__fce8de10f95c3d72cf9dec913b24de0d.mid,lmd_matched/Y/Q/Q/TRYQQFZ128F422ABE7/fce8de10f95c3d72cf9dec913b24de0d.mid
560,TRZZZYV128F92E996D,New Age,TRZZZYV128F92E996D__3bcd7e0cc20adcc8dc3e912623bb0e1b.mid,data/raw/lakh/selected_midi/New Age/TRZZZYV128F92E996D__3bcd7e0cc20adcc8dc3e912623bb0e1b.mid,lmd_matched/Z/Z/Z/TRZZZYV128F92E996D/3bcd7e0cc20adcc8dc3e912623bb0e1b.mid
561,TRAANZE128F148BF55,Pop,TRAANZE128F148BF55__0597bf18743a5aacfedc981eb58c9da9.mid,data/raw/lakh/selected_midi/Pop/TRAANZE128F148BF55__0597bf18743a5aacfedc981eb58c9da9.mid,lmd_matched/A/A/N/TRAANZE128F148BF55/0597bf18743a5aacfedc981eb58c9da9.mid
562,TRADJGT12903C9EE47,Pop,TRADJGT12903C9EE47__02339367962b4818665feefbe32e3c13.mid,data/raw/lakh/selected_midi/Pop/TRADJGT12903C9EE47__02339367962b4818665feefbe32e3c13.mid,lmd_matched/A/D/J/TRADJGT12903C9EE47/02339367962b4818665feefbe32e3c13.mid
